,id,comment,time,corrected_comment,nouns,time_minutes
2787,과식할매,스텔리니 경질시켜야해,2023-04-04 05:51:24,스테리니 경질시켜야 해,"['스테리', '경질', '해']",147.933
2788,홀리데이,손흥민을 왜 빼냐.,2023-04-04 05:51:25,손흥민을 왜 빼냐,"['손흥민', '왜']",147.95
2789,VICTORIA KIM,쏘니를 왜 빼~ 페리시치를 빼야지.,2023-04-04 05:51:24,쏘니를 왜 빼 페리 기치를 빼야지,"['왜', '빼', '페리']",147.933
2790,우회전,손흥민이 뺀게 자살행위다 ㅋㅋㅋ,2023-04-04 05:51:25,손흥민이 뺀 게 자살행위다 ,"['손흥민', '게', '자살', '행위']",147.95
2791,sa sa,용병술 실패,2023-04-04 05:51:26,용병술 실패,"['용병', '술', '실패']",147.967
2792,sunny J,스텔리니 감독도 오래 못갈듯,2023-04-04 05:51:26,스테리니 감독도 오래 못 갈 듯,"['스테리', '감독', '못', '듯']",147.967
2793,Mas Bambang,참 안 풀립니다…. 토트넘 ,2023-04-04 05:51:26,참 안 풀립니다 토트넘 ,"['안', '토트넘']",147.967
2794,[킹]태영,져라 차라리,2023-04-04 05:51:27,져라 차라리,['차라리'],147.983
2795,Gold Rose,스텔리니도 역시 별로네요,2023-04-04 05:51:29,스텔 미니도 역시 별로네요,"['스텔', '미니', '역시', '별로']",148.017
2796,지현이,진짜~ 진짜~~ 토트넘 너무 못하네요. 영국 조기축구 토트넘! 손나골을 보여주고~,2023-04-04 05:51:29,진짜 진짜 토트넘 너무 못하네요 영국 조기축구 토트넘 손나골을 보여주고,"['진짜', '진짜', '토트넘', '영국', '조기', '축구', '토트넘', '손', '골']",148.017
2797,이겼다,애버튼을 맨시티로 만드는 특별한 재주 ㅋㅋ,2023-04-04 05:51:30,해 버튼을 맨시티로 만드는 특별한 재주 ,"['해', '버튼', '맨시티', '재주']",148.033
2798,코랑이,에버튼 한골 더 가자~,2023-04-04 05:51:31,에버튼 한골 더 가자,"['에버튼', '골', '더']",148.05
2799,노아빠빠 family,강등권 이렇게 타이트한거 레알이냐 ㅋㅋㅋ 와,2023-04-04 05:51:33,강등권 이렇게 타이트한 거 레알이냐  와,"['강등권', '타이트', '거', '레알']",148.083
2800,kim 지민,왜 볼을 잡은 선수를 그냥 나두니??? 다가가압박해야지,2023-04-04 05:51:34,왜 볼을 잡은 선수를 그냥 놔두니 다가가 압박해야지,"['왜', '볼', '선수', '그냥', '압박']",148.1
2801,수수까까👫,ㅋㅋㅋㅋ,2023-04-04 05:51:37,,[],148.15
2802,Falcon1004,에효 ㅠㅠ,2023-04-04 05:51:40,에효 ,['효'],148.2
2803,새우깡,모우라 ㅜㅜ,2023-04-04 05:51:40,모우라 ,['모우'],148.2
2804,Don Juan,감독댕,2023-04-04 05:51:40,감독 댕,"['감독', '댕']",148.2
2805,용아선생,3위는 개뿔…..와,2023-04-04 05:51:41,3위는 개뿔 와,"['위', '개뿔']",148.217
2806,수수까까👫,클났네 ㅋㅋ,2023-04-04 05:51:41,큰일 났네 ,['큰일'],148.217
2807,이승언,쿨리발리 데려와야 토트넘 챔스권 가능,2023-04-04 05:51:42,쿨리발리 데려와야 토트넘 챔스권 가능,"['쿨리', '발리', '토트넘', '챔스', '가능']",148.233
2808,오케이맨,에버튼 한골 더 넣어라 ㅋㅋ,2023-04-04 05:51:43,에버튼 한골 더 넣어라 ,"['에버튼', '골', '더']",148.25
2809,이순신,어차피 콘테사단?,2023-04-04 05:51:44,어차피 콩테 사단,"['어차피', '콩테', '사단']",148.267
2810,메타방끝까지,ㅋㅋㅋ 완전 코미디다...한명 모자라는 팀에게 저따위로 게임 운용하냐...,2023-04-04 05:51:45, 완전 코미디다 한 명 모자라는 팀에게 저따위로 게임 운용하냐,"['완전', '코미디', '명', '팀', '저따위', '게임', '운용']",148.283
2811,박수빈,토트넘답없네,2023-04-04 05:51:46,토트넘 답 없네,"['토트넘', '답']",148.3
2812,[🏆epl],모우라 와이프 땅을치며 ,2023-04-04 05:51:46,모우라 와이프 땅을 치며 ,"['모우', '와이프', '땅', '치']",148.3
2813,귀동냥,에휴~ 일이나하러가야긋네 ㅠㅠ,2023-04-04 05:51:46,어휴 일이나하러가야긋네 ,['이나'],148.3
2814,NewWorld,반칙맨,2023-04-04 05:51:47,반칙만,['반칙'],148.317
2815,Park영,에버튼 승가즈아!!!!!!!!!!!!!!,2023-04-04 05:51:49,에버튼 승 가즈아,"['에버튼', '승', '가즈']",148.35
2816,냥이는 부지런하다,페리 넣었을때 예견된 상황이네요,2023-04-04 05:51:50,페리 넣었을 때 예견된 상황이네요,"['페리', '때', '예견', '상황', '요']",148.367
2817,키깨,임시감독이 앙심품고 토트넘 엿먹이기로 작정한것같다,2023-04-04 05:51:54,임시 감독이 앙심품고 토트넘 엿 먹이기로 작정한 것 같다,"['임시', '감독', '앙심', '토트넘', '작정', '것']",148.433
2818,Nam Kim,진짜 성질버리겟네요,2023-04-04 05:51:54,진짜 성질 버리겠네요,"['진짜', '성질']",148.433
2819,수수까까👫,ㅋㅋㅋㅋ 어쩌라구:face-blue-smiling:,2023-04-04 05:51:55, 어쩌라고 facebluesmiling,[],148.45
2820,롱찌,스텔리리 저거 안되겠네 손나골을 왜몰라,2023-04-04 05:51:55,스텔 리리 저거 안되겠네 손나골을 왜 몰라,"['스텔', '리리', '거', '손', '골', '왜']",148.45
2821,송효주,콘테나 저거나 똑같네,2023-04-04 05:51:57,콩테나 저거나 똑같네,"['콩테', '거나']",148.483
2822,노아빠빠 family,모우라가 쏘아올린 작은공 ㅋㅋ 스벌 ,2023-04-04 05:51:58,모우라가 쏘아 올린 작은 공  스벌 ,"['우라가', '공', '스벌']",148.5
2823,오케이맨,토트넘 탈출만이 답이다..,2023-04-04 05:51:58,토트넘 탈출만이 답이다,"['토트넘', '탈출', '답']",148.5
2824,지현이,진짜 진짜 못하네요 토트넘,2023-04-04 05:51:59,진짜 진짜 못하네요 토트넘,"['진짜', '진짜', '토트넘']",148.517
2825,New V20,토트넘 득점골은 누가 넣었나요?,2023-04-04 05:52:00,토트넘 득점 골은 누가 넣었나요,"['토트넘', '득점', '누가']",148.533
2826,노을H,모우라 최악의 독박써버렸네요. ~~~~~~ ,2023-04-04 05:52:01,모우라 최악의 독박 써버렸네요  ,"['모우', '최악', '독박']",148.55
2827,롱찌,모우라는 또 뭐여,2023-04-04 05:52:02,모우라는 또 뭐야,"['모우', '또', '뭐']",148.567
2828,봉구봉이 형님,전설의 손나골,2023-04-04 05:52:04,전설의 손나 골,"['전설', '손', '골']",148.6
2829,kim 지민,정신차려라,2023-04-04 05:52:05,정신 차려라,"['정신', '차려']",148.617
2830,박수빈,왜 손 빼냐구,2023-04-04 05:52:05,왜 손 빼냐고,"['왜', '손']",148.617
2831,수수까까👫,손나골 실화:hand-pink-waving:,2023-04-04 05:52:06,손나 골 실화 handpinkwaving,"['손', '골', '실화']",148.633
2832,코랑이,아 너무 웃긴데ㅋㅋㅋㅋ,2023-04-04 05:52:08,아 너무 웃긴데,[],148.667
2833,드ᄉᄒᄎ,토트넘이 3위라는게 진짜신기한거임 팀 실력만보면 강등에서놀아야됨,2023-04-04 05:52:08,토트넘이 3위라는 게 진짜 신기한 거임 팀 실력만 보면 강등에서 놀아야 됨,"['토트넘', '위', '게', '진짜', '거임', '팀', '실력', '강등']",148.667
