,id,comment,time,corrected_comment,nouns,time_minutes
712,일루왕,엣지님 계속해!!,2023-03-24 20:21:37,에스 지님 계속해,"['에스', '계속']",34.183
713,초이쌤 전산회계,시작,2023-03-24 20:21:44,시작,['시작'],34.3
714,신종일,언재해요,2023-03-24 20:21:45,언제 해요,"['언제', '해']",34.317
715,이ᄏᄏᄏ,영상은안보이나,2023-03-24 20:21:46,영상은 안 보이나,"['영상', '안', '보이']",34.333
716,일루왕,가즈아!!,2023-03-24 20:21:48,가즈아,['가즈'],34.367
717,슈발리에,"지금 베스트에서는 라파엘 보레선수하고 우리베선수,무뇨즈 선수??",2023-03-24 20:21:49,지금 베스트에서는 라파엘 보네 선수하고 우리베 선수 무뇨스 선수,"['지금', '베스트', '라파엘', '선수', '우리', '베', '선수', '무뇨스', '선수']",34.383
718,천국의계단(男),제가볼땐 클리스만감독 처음이라 여러선수 기용해볼듯 이강인 후반전 교체출전할듯요,2023-03-24 20:21:50,제가 볼 땐 클린스만 감독 처음이라 여러 선수 기용해 볼 듯 이강인 후반전 교체 출전할 듯요,"['제', '볼', '땐', '클린스만', '감독', '처음', '여러', '선수', '기용', '볼', '듯', '이강인', '후반전', '교체', '출전', '듯']",34.4
719,우석TV,국가대표 감독 님이 누구예요?,2023-03-24 20:21:55,국가대표 감독 님이 누구예요,"['국가대표', '감독', '님', '누구']",34.483
720,서정관,축구는 안보여주나보네요,2023-03-24 20:21:55,축구는 안 보여주나 보네요,"['축구', '안']",34.483
721,김마야📣,:cross_mark_button:유튜브에서 영상송출 불가:cross_mark_button: 어기면 채널정지:loudly_crying_face:,2023-03-24 20:22:01,crossmarkbutton 유튜브에서 영상 송출 불가 crossmarkbutton 어기면 채널 정지 loudlycryingface,"['유튜브', '영상', '송출', '불가', '어기', '채널', '정지']",34.583
722,일루왕,화질이 구려서 옷이 시뻘겋게보이네,2023-03-24 20:22:04,화질이 구려서 옷이 시뻘겋게 보이네,"['화질', '구려', '옷', '보이']",34.633
723,namgura kim,황선홍 감독임,2023-03-24 20:22:07,황선홍 감독임,"['황선홍', '감독', '임']",34.683
724,Venus,🇯🇵일본 0 vs 1 우루과이 🇺🇾,2023-03-24 20:22:08,일본 0 vs 1 우루과이 ,"['일본', '우루과이']",34.7
725,na라사랑,감독이 첨이라 지켜보는거지요. 오늘 중요. 선수들,2023-03-24 20:22:09,감독이 첨이라 지켜보는 거지요 오늘 중요 선수들,"['감독', '첨', '거지', '오늘', '중요', '선수']",34.717
726,왕오빠,패스 정확하네 우와,2023-03-24 20:22:13,패스 정확하네 우와,['패스'],34.783
727,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-24 20:22:23,게임 아이템이 필요할 때 클릭 시 식스맨 TV 채널의 응원이 됩니다 httpsafreehpkrbcU5qXmaaZx5akag,"['게임', '아이템', '때', '클릭', '시', '식스', '맨', '채널', '응원']",34.95
728,Venus,:cross_mark:유튜브 중계권이 없습니다~ 입중계입니다. 유튜브에 영상나오는 곳은 없습니다.:cross_mark:,2023-03-24 20:22:23,crossmark 유튜브 중계권이 없습니다 이중계입니다 유튜브에 영상 나오는 곳은 없습니다 crossmark,"['유튜브', '중계', '중계', '유튜브', '영상', '곳']",34.95
729,냥이는 부지런하다,차두리 골 기대합니다~,2023-03-24 20:22:25,차두리 골 기대합니다,"['차두리', '골']",34.983
730,Michael Jr.,감독아 나이순으로 하지말고 선발은 실력순으로 하그라~,2023-03-24 20:22:28,감독아 나이순으로 하지 말고 선발은 실력 순로 아그라,"['감독', '나이', '순', '선발', '실력', '순로', '아그라']",35.033
731,김마야📣,시뻘건데 ㅋㅋ,2023-03-24 20:22:30,시뻘건데 ,[],35.067
732,*달내얼,김문환은 선발이 아니군요:loudly_crying_face:,2023-03-24 20:22:30,김문환은 선발이 아니군요 loudlycryingface,"['김', '환', '선발']",35.067
733,김마야📣,:collision:선발: 김승규. 김태환. 김영권. 김민재. 김진수. 황인범. 정우영. 정우영. 이재성. 손흥민. 조규성,2023-03-24 20:22:46,collision 선발 김승규 김태환 김영권 김민재 김진수 황인범 정우영 정우영 이재성 손흥민 조규성,"['선발', '김승규', '김태환', '김영권', '김민재', '김진수', '황인', '범', '정우영', '정우영', '이재성', '손흥민', '규']",35.333
734,초이쌤 전산회계,우리집 화질만 그런게 아니었네요 ㅎ,2023-03-24 20:22:48,우리 집 화질만 그런 게 아니었네요 ,"['우리', '집', '화질', '게']",35.367
735,왕오빠,이재성 보니깐 박지성 보는듯,2023-03-24 20:23:02,이재성 보니깐 박지성 보는 듯,"['이재성', '보', '박지성', '듯']",35.6
736,일루왕,티비조선 화질이 구린거같음요,2023-03-24 20:23:05,티브이 조선 화질이 구린 거 같음요,"['티브이', '조선', '화질', '거', '음']",35.65
737,Venus,🇯🇵일본 0 vs 1 우루과이 🇺🇾,2023-03-24 20:23:05,일본 0 vs 1 우루과이 ,"['일본', '우루과이']",35.65
738,na라사랑,독일감독은 체력약하면후보로 내려보냄,2023-03-24 20:23:08,독일 감독은 체력 약하면 후보로 내려보냄,"['독일', '감독', '체력', '후보']",35.7
739,일루왕,오오 콜롬비아 열심히 뛰어주네 고맙다,2023-03-24 20:23:26,오오 콜롬비아 열심히 뛰어주네 고맙다,['콜롬비아'],36.0
740,GoD_인삼*,화이팅!!,2023-03-24 20:23:28,파이팅,['파이팅'],36.033
741,Venus,:cross_mark:유튜브 중계권이 없습니다~ 입중계입니다. 유튜브에 영상나오는 곳은 없습니다.:cross_mark:,2023-03-24 20:23:30,crossmark 유튜브 중계권이 없습니다 이중계입니다 유튜브에 영상 나오는 곳은 없습니다 crossmark,"['유튜브', '중계', '중계', '유튜브', '영상', '곳']",36.067
742,kim 지민,요즘 조규성 넘 폼 이 안좋아서..1골 ㅠ,2023-03-24 20:24:00,요즘 조규성 너무 폼 이 안 좋아서 1골 ,"['요즘', '규', '폼', '이', '안', '골']",36.567
743,Michael Jr.,라리가에서 베스트 일레븐인 강인이가 후보인 팀은 브라질을 이겨야해,2023-03-24 20:24:01,라리가에서 베스트 일레븐인 강인이가 후보인 팀은 브라질을 이겨야 해,"['라리가', '베스트', '일레븐', '강인', '후보', '팀', '브라질', '해']",36.583
744,천국의계단(男),콜롬비아 늦잠자서 지각했다면서요?,2023-03-24 20:24:02,콜롬비아 늦잠 자서 지각했다면서요,"['콜롬비아', '늦잠', '자서', '지각']",36.6
745,강쌍둥이 아빠,중계 어디서 하나요,2023-03-24 20:24:03,중계 어디서 하나요,"['중계', '하나요']",36.617
746,j y,콜이 공간운영이 낫네 ㅠ,2023-03-24 20:24:12,콜이 공간 운영이 낫네 ,"['콜', '공간', '운영', '낫']",36.767
747,샤프슈터,클린스만 감독으로서 경력은 별로 아닌가요 ?,2023-03-24 20:24:13,클린스만 감독으로서 경력은 별로 아닌가요 ,"['클린스만', '감독', '경력', '별로']",36.783
748,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:24:16,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",36.833
749,CH405,클린스만도 할아버지 됐네요,2023-03-24 20:24:21,클린스만도 할아버지 됐네요,"['클린스만', '할아버지']",36.917
750,na라사랑,전반 일대영으로 지다가 후반에3대2로 이김,2023-03-24 20:24:21,전반 일대 영으로 지다가 후반에 3 대 2로 이김,"['전반', '일대', '영', '지다', '후반', '로']",36.917
751,도개바리,클리스만 아가때부터 팬이엿는뎅 ㅎㅎ,2023-03-24 20:24:21,클린스만 아가 때부터 팬이었는데 ,"['클린스만', '아가', '때', '팬']",36.917
752,식스맨TV축구해설,피의서약 이벤트 혜택! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaQ,2023-03-24 20:24:23,피의 서약 이벤트 혜택 클릭 시 식스맨 TV 채널의 응원이 됩니다 httpsafreehpkrbcU5qXmaaZx5akaQ,"['피', '서약', '이벤트', '혜택', '클릭', '시', '식스', '맨', '채널', '응원']",36.95
753,왕오빠,요즘 손흥민은 공받자마자 상대 압박받는 팀 동료한테 패스가 너무많아 ... 그 패스 방향좀 바까보지 ,2023-03-24 20:24:31,요즘 손흥민은 공 받자마자 상대 압박받는 팀 동료한테 패스가 너무 많아  그 패스 방향 좀 바 까보지 ,"['요즘', '손흥민', '공', '상대', '압박', '팀', '동료', '패스', '그', '패스', '방향', '좀', '바', '보지']",37.083
754,Michael Jr.,시작부터 하는짓 보니까 우울하네,2023-03-24 20:24:36,시작부터 하는 짓 보니까 우울하네,"['시작', '짓', '보']",37.167
755,현동만,안녕하세요 :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes:,2023-03-24 20:24:39,안녕하세요 grinningfacewithsmilingeyes grinningfacewithsmilingeyes,[],37.217
756,차라,저규성 머리띠 뭐지ㅋㅋㅋㅋㅋ,2023-03-24 20:24:46,정규성 머리띠 뭐지,"['정규', '머리띠', '뭐']",37.333
757,철붙이,중계진 말 겁나 저네,2023-03-24 20:24:55,중계진 말 겁나 저네,"['중계', '진', '말', '저']",37.483
758,김마야📣,:sun_with_face:어서오세요. 반갑습니다~~,2023-03-24 20:24:57,sunwithface 어서 오세요 반갑습니다,['어서'],37.517
759,고니,왜시작안하죠?,2023-03-24 20:24:57,왜 시작 안 하죠,"['왜', '시작', '안']",37.517
760,일루왕,머야. .조규성 머리 왜저래. .이재성이랑 무슨 내기한거야뭐야. .,2023-03-24 20:24:59,머야 조규성 머리 왜 저래 이재성이랑 무슨 내기한 거야 뭐야 ,"['머', '규', '머리', '왜', '이재성', '무슨', '내기', '뭐']",37.55
761,도개바리,94월드컵 생각나네요 ㅎㅎ,2023-03-24 20:24:59,94월드컵 생각나네요 ,[],37.55
762,망고시간,경기 어디서 보나요?,2023-03-24 20:25:05,경기 어디서 보나요,"['경기', '보나']",37.65
763,brawleditz37,안녕하세요 ㅎㅎ,2023-03-24 20:25:06,안녕하세요 ,[],37.667
764,kim 지민,거의 두팀 미들 싸움인데,2023-03-24 20:25:10,거의 두 팀 미들 싸움인데,"['거의', '두', '팀', '싸움']",37.733
765,CH405,94월드컵 때 환상 터닝슛 본게 엊그제 같은데 ㅎㅎ,2023-03-24 20:25:11,94월드컵 때 환상 터닝슛 본 게 엊그제 같은데 ,"['때', '환상', '터닝슛', '게', '엊그제']",37.75
766,김마야📣,잊지말고:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-03-24 20:25:17,잊지 말고 yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",37.85
767,콰트로,강인이 선발로 올라올듯 4년뒤 월드컵이면 든든뎃.,2023-03-24 20:25:20,강인이 선발로 올라올 듯 4년 뒤 월드컵이면 든든뎃,"['강인', '선발', '듯', '뒤', '월드컵', '이면', '든든뎃']",37.9
768,na라사랑,오현규가 케인처럼만해주면 되는데,2023-03-24 20:25:23,오현규가 케인처럼만 해주면 되는데,"['규', '케인']",37.95
769,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:25:26,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",38.0
770,개복,쏘니야 힘내,2023-03-24 20:25:31,쏘니야 힘내,[],38.083
771,j y,조규성은 단점이 발재간이 없어 돌파력이 안 됨 그래서 유럽진출이 안 되는 것임,2023-03-24 20:25:33,조규성은 단점이 발재간이 없어 돌파력이 안 됨 그래서 유럽 진출이 안 되는 것임,"['규', '단점', '발', '재간', '돌파', '안', '유럽', '진출', '안', '것임']",38.117
772,kim 지민,김민재 툭 미니깐 낙동강 오리알,2023-03-24 20:25:35,김민재 툭 이니깐 낙동강 오리알,"['김민재', '툭', '이', '낙동강', '리알']",38.15
773,최현태,안녕하세요 오늘도 고생이많으시네요,2023-03-24 20:25:50,안녕하세요 오늘도 고생이 많으시네요,"['오늘', '고생']",38.4
774,김마야📣,툭하고 미니까 억 하고 쓰러지네 ㅋㅋ,2023-03-24 20:26:08,툭하고 미니까 억하고 쓰러지네 ,"['툭', '억']",38.7
775,봄봄,아~~ ㅣ역시!! tv중계로 보고있는데 식스맨님 중계에 익숙해서 해설은 식스맨님께 듣고싶어 유트브 들어왔네요 역시 역시~ 눈은티비 귀는 식스맨~ 요런재미였구나 ㅠㅠ 즐청할께요 늘 감사합니다^^ 오늘도 태극전사들 화이팅~ 합니다^^,2023-03-24 20:26:21,아 역시 tv 중계로 보고 있는데 식스맨님 중계에 익숙해서 해설은 식스맨님께 듣고 싶어 유튜브 들어왔네요 역시 역시 눈은 티브이 귀는 식스맨 요런 재미였구나  즐청할께요 늘 감사합니다 오늘도 태극전사들 파이팅 합니다,"['역시', '중계로', '보고', '식스', '맨', '중계', '해설', '식스', '맨', '유튜브', '역시', '역시', '눈', '티브이', '귀', '식스', '맨', '요런', '재미', '즐청', '늘', '오늘', '태극전사', '파이팅']",38.917
776,왕오빠,음 손흥민 너무 쉽게 뺏겨 ㅠㅠ좀더 분발좀,2023-03-24 20:26:25,음 손흥민 너무 쉽게 뺏겨 좀 더 분발 좀,"['음', '손흥민', '겨', '좀', '더', '분발', '좀']",38.983
777,일루왕,유리 흥민이 나이많다 공경 못하냐 이것들아!!! 그림자도밟지마라!!,2023-03-24 20:26:25,유리 흥민이 나이 많다 공경 못하냐 이것들아 그림자도 밟지 마라,"['유리', '흥민', '나이', '공경', '것', '그림자']",38.983
778,김진현,조선티비에서만 독점중계나여?,2023-03-24 20:26:26,조선 티브이에서만 독점 중계나 여,"['조선', '티브이', '독점', '중계', '여']",39.0
779,천국의계단(男),클라스만 감독은 우리에게 패배를 안겼지만 벤투 전감독은 패배의 쓴맛을 보신분,2023-03-24 20:26:27,클라스만 감독은 우리에게 패배를 안겼지만 벤투 전 감독은 패배의 쓴맛을 보신 분,"['클라스', '감독', '우리', '패배', '투', '전', '감독', '패배', '쓴맛', '보신', '분']",39.017
780,파라마운트,침대,2023-03-24 20:26:27,침대,['침대'],39.017
781,Paul Kong,김영권은 2026년 북중미월드컵 때 수비코치로 월드컵에 참가했으면 한다.,2023-03-24 20:26:34,김영권은 2026년 북중미 월드컵 때 수비코치로 월드컵에 참가했으면 한다,"['김영권', '북', '중미', '월드컵', '때', '수비', '코치', '월드컵', '참가']",39.133
782,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-24 20:26:34,게임 아이템이 필요할 때 클릭 시 식스맨 TV 채널의 응원이 됩니다 httpsafreehpkrbcU5qXmaaZx5akag,"['게임', '아이템', '때', '클릭', '시', '식스', '맨', '채널', '응원']",39.133
783,슈발리에,조규성 원하는 팀 많았죠 근데 본인이 시즌 중간에 가기를 원하지 않았죠,2023-03-24 20:26:36,조규성 원하는 팀 많았죠 근데 본인이 시즌 중간에 가기를 원하지 않았죠,"['규', '팀', '본인', '시즌', '중간', '가기']",39.167
784,현이,,2023-03-24 20:26:37,,[],39.183
785,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:26:43,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",39.283
786,khl1177,tv조선안봄,2023-03-24 20:26:54,tv조선 안 봄,"['조선', '안', '봄']",39.467
787,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-03-24 20:27:01,sunwithface 응원과 후원 yt 구독 thumbsup 좋아요 감사합니다,"['응원', '후원', '구독']",39.583
788,일루왕,압박좋다!!,2023-03-24 20:27:20,압박 좋다,['압박'],39.9
789,도개바리,조규성 몸싸움 밀리노?,2023-03-24 20:27:21,조규성 몸싸움 밀리노,"['규', '몸싸움']",39.917
790,Venus,현이님 응원감사합니다 :thumbs_up::thumbs_up::thumbs_up:,2023-03-24 20:27:28,현이 님 응원 감사합니다 thumbsupthumbsupthumbsup,"['현이', '응원']",40.033
791,타짜,조규성 몸 사리는거같은데. .,2023-03-24 20:27:30,조규성 몸 사리는 거 같은데 ,"['규', '몸', '거']",40.067
792,김영훈,방송은 안나오나요,2023-03-24 20:27:41,방송은 안 나오나요,"['방송', '안']",40.25
793,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:27:51,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",40.417
794,Venus,:cross_mark:유튜브 중계권이 없습니다~ 입중계입니다. 유튜브에 영상나오는 곳은 없습니다.:cross_mark:,2023-03-24 20:27:51,crossmark 유튜브 중계권이 없습니다 이중계입니다 유튜브에 영상 나오는 곳은 없습니다 crossmark,"['유튜브', '중계', '중계', '유튜브', '영상', '곳']",40.417
795,춘선,서형욱이 같은애가 왜중계를하는거냐 이형이 해야할것같다 톤도 순발력도,2023-03-24 20:27:52,서형욱이 같은 애가 왜 중계를 하는 거냐 이형이 해야 할 것 같다 톤도 순발력도,"['서형욱', '애가', '왜', '중계', '거', '이형', '것', '톤', '순발력']",40.433
796,일루왕,민췌야. .니옆에 있는건 라흐마니가 아니다 조심햐,2023-03-24 20:27:57,민체야 네 옆에 있는 건 라흐 마니가 아니다 조심해,"['민체', '네', '옆', '건', '라흐']",40.517
797,신시아,오,2023-03-24 20:28:04,오,['오'],40.633
798,도개바리,아놔,2023-03-24 20:28:04,아놔,[],40.633
799,카오,지금 꺼죠,2023-03-24 20:28:06,지금 거죠,"['지금', '거']",40.667
800,신시아,아 까비,2023-03-24 20:28:06,아 까지,[],40.667
801,a 호랑이,민재 는 진짜 장사여:hand-pink-waving:,2023-03-24 20:28:09,민재는 진짜 장사여 handpinkwaving,"['민재', '진짜', '장사']",40.717
802,kim 지민,:clapping_hands::clapping_hands::clapping_hands:,2023-03-24 20:28:09,clappinghandsclappinghandsclappinghands,[],40.717
803,왕오빠,오늘 최선을 다해 뛰어야 해 못하면 감독한테 찍힘 ...,2023-03-24 20:28:10,오늘 최선을 다해 뛰어야 해 못하면 감독한테 찍힘 ,"['오늘', '최선', '다해', '해', '감독']",40.733
804,김마야📣,아,2023-03-24 20:28:13,아,[],40.783
805,천국의계단(男),조규성은 김민재에게 피지컬 배워라,2023-03-24 20:28:14,조규성은 김민재에게 피지컬 배워라,"['규', '김민재', '피지', '컬']",40.8
806,일루왕,까비당,2023-03-24 20:28:14,까지 당,['당'],40.8
807,개복,이욜~,2023-03-24 20:28:17,이 요리,"['이', '요리']",40.85
808,초이쌤 전산회계,아,2023-03-24 20:28:19,아,[],40.883
809,도개바리,심판 일본,2023-03-24 20:28:28,심판 일본,"['심판', '일본']",41.033
810,식스맨TV축구해설,피의서약 이벤트 혜택! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaQ,2023-03-24 20:28:35,피의 서약 이벤트 혜택 클릭 시 식스맨 TV 채널의 응원이 됩니다 httpsafreehpkrbcU5qXmaaZx5akaQ,"['피', '서약', '이벤트', '혜택', '클릭', '시', '식스', '맨', '채널', '응원']",41.15
811,샤프슈터,횡으로 달리다가 앞으로 가야지,2023-03-24 20:28:36,횡으로 달리다가 앞으로 가야지,"['횡', '앞', '가야']",41.167
812,안승우,어디서 봐요??,2023-03-24 20:28:43,어디서 봐요,[],41.283
813,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:28:54,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",41.467
814,유정숙,tv조선이요,2023-03-24 20:29:09,tv조선이요,['조선'],41.717
815,일루왕,콜롬비아는 이상하게 한국에 약함,2023-03-24 20:29:14,콜롬비아는 이상하게 한국에 약함,"['콜롬비아', '한국']",41.8
816,okumaokuma79,김진수 또나왔네,2023-03-24 20:29:15,김진수 또 나왔네,"['김진수', '또']",41.817
817,김마야📣,이야,2023-03-24 20:29:21,이야,[],41.917
818,na라사랑,이번결과로 선수들 미래가,2023-03-24 20:29:22,이번 결과로 선수들 미래가,"['이번', '결과', '선수', '미래']",41.933
819,Bung hyo Kim,조규성이 너무느리다 이동국 시즌2,2023-03-24 20:29:24,조규성이 너무 느리다 이동국 시즌 2,"['규', '이동국', '시즌']",41.967
820,도개바리,규성이 스피드 느리노?,2023-03-24 20:29:24,규성이 스피드 느리노,"['규', '스피드']",41.967
821,윤용균,안녕하세요,2023-03-24 20:29:26,안녕하세요,[],42.0
822,j y,김진수가 늙어서 걸음발이 안 되니 업사이드에 잘 걸리는구나. 조기축구같이,2023-03-24 20:29:29,김진수가 늙어서 걸음발이 안 되니 오프사이드에 잘 걸리는구나 조기축구같이,"['김진수', '걸음', '발', '안', '오프사이드', '축구']",42.05
823,kim 지민,우당탕 인데 ㅋ,2023-03-24 20:29:31,우당탕인데 ,[],42.083
824,허형권,조금 늦엇네요..오늘도 슈고해 주시길^^,2023-03-24 20:29:42,조금 늦었네요 오늘도 슈고해 주시길,"['조금', '오늘', '슈고']",42.267
825,도개바리,현대축구 피지컬 스피드!,2023-03-24 20:29:42,현대 축구 피지컬 스피드,"['현대', '축구', '피지', '컬', '스피드']",42.267
826,khl1177,티비조선안볼란다,2023-03-24 20:29:47,티브이 조선 안 볼란다,"['티브이', '조선', '안']",42.35
827,일루왕,조재성,2023-03-24 20:29:48,조재성,['재성'],42.367
828,kim 지민,조규성 전반지나빼야,2023-03-24 20:29:49,조규성 전반 지나 빼야,"['규', '전반', '지나']",42.383
829,탁구왕엣지,정우영은 진짜 못하는 듯,2023-03-24 20:29:51,정우영은 진짜 못하는 듯,"['정우영', '진짜', '듯']",42.417
830,okumaokuma79,김진수좀 제발안봤으면 좋겠다,2023-03-24 20:29:56,김진수 좀 제발 안 봤으면 좋겠다,"['김진수', '좀', '제발', '안']",42.5
831,안녕하세영,진짜 중계 어디서 하냐고 물어보는사람들 사회생활 가능하냐?? 네이버에 축구라고만 쳐도 나오는걸 한심하다,2023-03-24 20:29:59,진짜 중계 어디서 하냐고 물어보는 사람들 사회생활 가능하냐 네이버에 축구라고만 쳐도 나오는 걸 한심하다,"['진짜', '중계', '사람', '사회생활', '네이버', '축구', '만', '걸']",42.55
832,이용민,안녕하세요,2023-03-24 20:30:00,안녕하세요,[],42.567
833,콰트로,패스수준....,2023-03-24 20:30:00,패스 수준,"['패스', '수준']",42.567
834,U,이강인또 후보고ㅋㅋ,2023-03-24 20:30:01,이강인 또 후보고,"['이강인', '또', '후보']",42.583
835,왕오빠,반칙후 공저리 몰고가면 경고받음,2023-03-24 20:30:06,반칙 후 경저리 몰고 가면 경고받음,"['반칙', '후', '저리', '가면']",42.667
836,김마야📣,우당탕에 소주한잔 캬~~,2023-03-24 20:30:07,우당탕에 소주 한 잔 캬,"['소주', '잔', '캬']",42.683
837,양산메퇘지,황인범 많이 늘었네,2023-03-24 20:30:08,황인범 많이 늘었네,"['황인', '범']",42.7
838,연꽃향,열심히하는대 응원해줍시당!,2023-03-24 20:30:08,열심히 하는데 응원해 줍시다,['응원'],42.7
839,샤프슈터,그래도 대한민국 투지는 있어보이네요,2023-03-24 20:30:14,그래도 대한민국 투지는 있어 보이네요,"['대한민국', '투지']",42.8
840,천국의계단(男),클 리 스 만 감독님은 뺄사람 뺄거라 믿읍시다,2023-03-24 20:30:14,클 리 스 만 감독님은 뺄 사람 뺄 거라 믿읍시다,"['리', '스', '만', '감독', '사람', '거']",42.8
841,봄봄,식스맨님과 함께한 시간 1년 안되었는데요~ 축구가 보여요~ ㅋㅋ 신기하다 선수들 플레이가 보이는게 참 신기해요~ 심봉사 눈떴나봐요 ㅋㅋ,2023-03-24 20:30:24,식스맨님과 함께한 시간 1년 안되었는데요 축구가 보여요  신기하다 선수들 플레이가 보이는 게 참 신기해요 심봉사 눈떴나 봐요 ,"['식스', '맨', '시간', '축구', '선수', '플레이', '게', '심', '봉사']",42.967
842,키티 조아하는 리뷰,제바루ㅠ,2023-03-24 20:30:26,제 바로,"['제', '바로']",43.0
843,k win,투박한 이그젝트리,2023-03-24 20:30:26,투박한 이그젝 트리,"['투', '젝', '트리']",43.0
844,준민,티비로 못보나용???????,2023-03-24 20:30:39,티브이로 못 보나요,"['티브이', '못', '보나']",43.217
845,김마야📣,"경기 중계는 ""tv조선"" ""쿠팡플레이""에서",2023-03-24 20:30:41,경기 중계는 tv조선 쿠팡 플레이에서,"['경기', '중계', '조선', '쿠팡', '플레이']",43.25
846,kim 지민,":red_apple: TV조선, 쿠팡플레이에서함:red_apple:",2023-03-24 20:30:43,redapple TV조선 쿠팡 플레이에서 함 redapple,"['조선', '쿠팡', '플레이', '함']",43.283
847,일루왕,파울인데,2023-03-24 20:30:44,파울인데,['파울'],43.3
848,식스맨TV축구해설,피의서약 이벤트 혜택! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaQ,2023-03-24 20:30:46,피의 서약 이벤트 혜택 클릭 시 식스맨 TV 채널의 응원이 됩니다 httpsafreehpkrbcU5qXmaaZx5akaQ,"['피', '서약', '이벤트', '혜택', '클릭', '시', '식스', '맨', '채널', '응원']",43.333
849,okumaokuma79,선수가 옛날 그대로네,2023-03-24 20:30:47,선수가 옛날 그대로네,"['선수', '옛날', '그대로']",43.35
850,유정숙,이제시작인데 응원하면서 지켜봅시다요,2023-03-24 20:30:58,이제 시작인데 응원하면서 지켜봅시다요,"['이제', '시작', '응원']",43.533
851,왕오빠,조규성 제2의 안정환인뎅 ㅋ,2023-03-24 20:31:07,조규성 제2의 안정환인 뎅 ,"['규', '제', '의', '안정환', '뎅']",43.683
852,k win,투박한 이그젠트리...,2023-03-24 20:31:13,투박한 이그 젠트리,"['투', '이그', '젠트리']",43.783
853,일루왕,큰우영 빠지면 누가있나요. .,2023-03-24 20:31:13,큰 우영 빠지면 누가 있나요 ,"['우영', '누가']",43.783
854,kim 지민,큰 우영 바톤받을 선수를 빨리 발굴해야,2023-03-24 20:31:19,큰 우영 바통 받을 선수를 빨리 발굴해야,"['우영', '바통', '선수', '발굴']",43.883
855,김철순,손홍민화이팅 2골1도움가즈아,2023-03-24 20:31:19,손홍민 파이팅 2골 1도움 가즈아,"['손홍민', '파이팅', '골', '도움', '가즈']",43.883
856,기옥도,대한민국송홍민이이기면좋겠어요,2023-03-24 20:31:21,대한민국 손홍민이 이기면 좋겠어요,"['대한민국', '손홍민', '이기']",43.917
857,Pnd丨아플걸,콜롬비아 화팅!! 같은 대한민국 이기자 화이팅!!,2023-03-24 20:31:22,콜롬비아 파이팅 같은 대한민국 이기자 파이팅,"['콜롬비아', '파이팅', '대한민국', '이기자', '파이팅']",43.933
858,까끙🤪,골,2023-03-24 20:31:30,골,['골'],44.067
859,Bung hyo Kim,갤,2023-03-24 20:31:30,갤,[],44.067
860,도개바리,욜!!!!!!,2023-03-24 20:31:31,욜,['욜'],44.083
861,봄봄,오늘 경기는 감독이나 선수들간에 테스트게임이라고 ㅗ면 될것 같아요~,2023-03-24 20:31:31,오늘 경기는 감독이나 선수들 간에 테스트 게임이라고 면 될 것 같아요,"['오늘', '경기', '감독', '선수', '간', '테스트', '게임', '면', '것']",44.083
862,kim 지민,골:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,2023-03-24 20:31:31,골 clappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghands,['골'],44.083
863,샤프슈터,와 전망압박 좋아,2023-03-24 20:31:33,와 전망 압박 좋아,"['전망', '압박']",44.117
864,Bung hyo Kim,골,2023-03-24 20:31:33,골,['골'],44.117
865,초이쌤 전산회계,골,2023-03-24 20:31:33,골,['골'],44.117
866,Xia26 R7,?,2023-03-24 20:31:34,,[],44.133
