,id,comment,time,corrected_comment,nouns,time_minutes
1462,조이민,이 시간에 깨어 있는 분들에게 행복 만땅 기원합니다!,2023-03-02 06:04:32,이 시간에 깨어 있는 분들에게 행복 가득 기원합니다,"['이', '시간', '분', '행복', '가득', '기원']",102.933
1463,양선희,비 오는데 내보내니 쏘니 컨디션이 안올라올수밖에,2023-03-02 06:04:34,비 오는데 내보내니 쏘니 컨디션이 안 올라올 수밖에,"['비', '컨디션', '안', '수']",102.967
1464,한동훈,지금 맨유0대1 웨스트햄 ,2023-03-02 06:04:34,지금 맨유 0 대 1 웨스트햄 ,"['지금', '맨유', '웨스트햄']",102.967
1465,샤프슈터,무우라 살아있네,2023-03-02 06:04:50,무라 살아있네,['무'],103.233
1466,대권 윤,정말 콘테는 쏘니죽일려구 하는건가요? 왜 페리시치랑 세트로 묶는건지 이해가 안가네요,2023-03-02 06:05:24,정말 콩테는 쏘니 죽이려고 하는 건가요 왜 페리 수치랑 세트로 묶는 건지 이해가 안가네요,"['정말', '콩테', '건가', '왜', '페리', '수치', '세트', '이해']",103.8
1467,김마야📣,포로가 쏘니 주려 하네,2023-03-02 06:05:24,포로가 쏘니 주려 하네,['포로'],103.8
1468,곰돌이,한골이힘든다 부상조심,2023-03-02 06:05:25,한 골이 힘든다 부상 조심,"['골', '부상', '조심']",103.817
1469,이겼다,?,2023-03-02 06:05:29,,[],103.883
1470,노아빠빠 family,아...쏘니 ㅠ,2023-03-02 06:05:30,아쏘니 ,[],103.9
1471,이규영,축구중계는 역시,2023-03-02 06:05:37,축구 중계는 역시,"['축구', '중계', '역시']",104.017
1472,아오~빡처,:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::ghost::ghost:꼴,2023-03-02 06:05:38,soccerballsoccerballsoccerballsoccerballsoccerballsoccerballsoccerballsoccerballghostghost 꼴,['꼴'],104.033
1473,c ow,까비,2023-03-02 06:05:39,까지,[],104.05
1474,김혜숙,콘테 안보고 싶으네 즈그식구 다 데리고갔음 좋겠네요,2023-03-02 06:05:39,콩테 안 보고 싶네 즈그 식구 다 데리고 갔으면 좋겠네요,"['콩테', '안', '보고', '즈그', '식구', '데리']",104.05
1475,마법사,흥 민아,2023-03-02 06:05:46,흥 민아,"['흥', '민아']",104.167
1476,Mas Bambang,캬,2023-03-02 06:05:53,캬,['캬'],104.283
1477,김마야📣,:washhands::washhands::washhands:,2023-03-02 06:05:53,washhandswashhandswashhands,[],104.283
1478,이겼다,다리 왜 절어,2023-03-02 06:05:55,다리 왜 절어,"['다리', '왜', '절']",104.317
1479,안길산,작년 득점왕 할때 모우라 알지 골 어시스트,2023-03-02 06:05:56,작년 득점 왕 할 때 모우라 알지 골 어시스트,"['작년', '득점', '왕', '때', '모우', '알', '골', '어시스트']",104.333
1480,양선희,아까비~~,2023-03-02 06:05:58,아까 비,['비'],104.367
1481,카마빙가,흥민이 컨디션이 그렇게 좋아보이지않네,2023-03-02 06:05:59,흥민이 컨디션이 그렇게 좋아 보이지 않네,"['흥민', '컨디션', '보이지']",104.383
1482,황박연,흥민이가 너무 뜸들이는데,2023-03-02 06:06:00,흥민이가 너무 뜸 들이는데,"['흥민', '뜸']",104.4
1483,다가진자,곧 히샬리송이나 손흥민 빼고 케인 나오겠네,2023-03-02 06:06:06,곧 히샬리송이나 손흥민 빼고 케인 나오겠네,"['곧', '히샬리송', '손흥민', '케인']",104.5
1484,마법사,흥민이가 좋아하는자린데,2023-03-02 06:06:08,흥민이가 좋아하는 자린데,['흥민'],104.533
1485,불잔슨,퍼스트 터치가 너무 불안하네요,2023-03-02 06:06:09,퍼스트 터치가 너무 불안하네요,"['퍼스트', '터치']",104.55
1486,창우 이,하이욤,2023-03-02 06:06:10,하이요,['하이'],104.567
1487,Lucky 11,수비 발에 맞았네,2023-03-02 06:06:11,수비 발에 맞았네,"['수비', '발']",104.583
1488,파르시활,땅이 미끄러워서 중심이 잘 안 잡히는가 봅니다,2023-03-02 06:06:16,땅이 미끄러워서 중심이 잘 안 잡히는가 봅니다,"['땅', '중심', '안']",104.667
1489,후쿠루,오~~,2023-03-02 06:06:17,오,['오'],104.683
